,Image_ID,Split
6486,1.2.276.0.7230010.3.1.4.8323329.1709.1517875169.49008,train
6487,1.2.276.0.7230010.3.1.4.8323329.3291.1517875177.115791,train
6488,1.2.276.0.7230010.3.1.4.8323329.12493.1517875239.385688,train
6489,1.2.276.0.7230010.3.1.4.8323329.14551.1517875252.668624,train
6490,1.2.276.0.7230010.3.1.4.8323329.10821.1517875225.774184,train
6491,1.2.276.0.7230010.3.1.4.8323329.12625.1517875240.194497,train
6492,1.2.276.0.7230010.3.1.4.8323329.5244.1517875187.153556,train
6493,1.2.276.0.7230010.3.1.4.8323329.14549.1517875252.649346,train
6494,1.2.276.0.7230010.3.1.4.8323329.10569.1517875224.312447,train
6495,1.2.276.0.7230010.3.1.4.8323329.11783.1517875234.776002,train
6496,1.2.276.0.7230010.3.1.4.8323329.31825.1517875157.57316,train
6497,1.2.276.0.7230010.3.1.4.8323329.14108.1517875249.662570,train
6498,1.2.276.0.7230010.3.1.4.8323329.14143.1517875249.825324,train
6499,1.2.276.0.7230010.3.1.4.8323329.2230.1517875171.729020,train
6500,1.2.276.0.7230010.3.1.4.8323329.1820.1517875169.733765,train
6501,1.2.276.0.7230010.3.1.4.8323329.5352.1517875187.726140,train
6502,1.2.276.0.7230010.3.1.4.8323329.1173.1517875166.626582,train
6503,1.2.276.0.7230010.3.1.4.8323329.12542.1517875239.629835,train
6504,1.2.276.0.7230010.3.1.4.8323329.2009.1517875170.674437,train
6505,1.2.276.0.7230010.3.1.4.8323329.11972.1517875236.690228,train
6506,1.2.276.0.7230010.3.1.4.8323329.11797.1517875234.898478,train
6507,1.2.276.0.7230010.3.1.4.8323329.4191.1517875181.625770,train
6508,1.2.276.0.7230010.3.1.4.8323329.4023.1517875180.707342,train
6509,1.2.276.0.7230010.3.1.4.8323329.4176.1517875181.518080,train
6510,1.2.276.0.7230010.3.1.4.8323329.10761.1517875225.526805,train
6511,1.2.276.0.7230010.3.1.4.8323329.5408.1517875187.959841,train
6512,1.2.276.0.7230010.3.1.4.8323329.11736.1517875234.529048,train
6513,1.2.276.0.7230010.3.1.4.8323329.12960.1517875242.729148,train
6514,1.2.276.0.7230010.3.1.4.8323329.31671.1517875156.242546,train
6515,1.2.276.0.7230010.3.1.4.8323329.13855.1517875248.325026,train
6516,1.2.276.0.7230010.3.1.4.8323329.4646.1517875183.958944,train
6517,1.2.276.0.7230010.3.1.4.8323329.10205.1517875222.627574,train
6518,1.2.276.0.7230010.3.1.4.8323329.4644.1517875183.949307,train
6519,1.2.276.0.7230010.3.1.4.8323329.3085.1517875175.993732,train
6520,1.2.276.0.7230010.3.1.4.8323329.12957.1517875242.714528,train
6521,1.2.276.0.7230010.3.1.4.8323329.13643.1517875247.20800,train
6522,1.2.276.0.7230010.3.1.4.8323329.2445.1517875172.784533,train
6523,1.2.276.0.7230010.3.1.4.8323329.3785.1517875179.414704,train
6524,1.2.276.0.7230010.3.1.4.8323329.2747.1517875174.426426,train
6525,1.2.276.0.7230010.3.1.4.8323329.31769.1517875156.737232,train
6526,1.2.276.0.7230010.3.1.4.8323329.10236.1517875222.757856,train
6527,1.2.276.0.7230010.3.1.4.8323329.14185.1517875250.143728,train
6528,1.2.276.0.7230010.3.1.4.8323329.2368.1517875172.379263,train
6529,1.2.276.0.7230010.3.1.4.8323329.11588.1517875233.762991,train
6530,1.2.276.0.7230010.3.1.4.8323329.11910.1517875236.421728,train
6531,1.2.276.0.7230010.3.1.4.8323329.5109.1517875186.450605,train
6532,1.2.276.0.7230010.3.1.4.8323329.4129.1517875181.250442,train
6533,1.2.276.0.7230010.3.1.4.8323329.1628.1517875168.635098,train
6534,1.2.276.0.7230010.3.1.4.8323329.14604.1517875253.16113,train
6535,1.2.276.0.7230010.3.1.4.8323329.10922.1517875227.936053,train
6536,1.2.276.0.7230010.3.1.4.8323329.457.1517875163.32226,train
6537,1.2.276.0.7230010.3.1.4.8323329.1357.1517875167.375733,train
6538,1.2.276.0.7230010.3.1.4.8323329.13108.1517875243.668198,train
6539,1.2.276.0.7230010.3.1.4.8323329.1547.1517875168.342561,train
6540,1.2.276.0.7230010.3.1.4.8323329.1166.1517875166.578202,train
6541,1.2.276.0.7230010.3.1.4.8323329.1052.1517875166.81072,train
6542,1.2.276.0.7230010.3.1.4.8323329.14147.1517875249.844510,train
6543,1.2.276.0.7230010.3.1.4.8323329.3896.1517875180.14627,train
6544,1.2.276.0.7230010.3.1.4.8323329.5619.1517875189.114627,train
6545,1.2.276.0.7230010.3.1.4.8323329.1014.1517875165.916103,train
6546,1.2.276.0.7230010.3.1.4.8323329.2917.1517875175.358227,train
6547,1.2.276.0.7230010.3.1.4.8323329.11686.1517875234.306587,train
6548,1.2.276.0.7230010.3.1.4.8323329.13739.1517875247.660331,train
6549,1.2.276.0.7230010.3.1.4.8323329.11527.1517875233.390738,train
6550,1.2.276.0.7230010.3.1.4.8323329.4936.1517875185.547864,train
6551,1.2.276.0.7230010.3.1.4.8323329.5250.1517875187.172161,train
6552,1.2.276.0.7230010.3.1.4.8323329.11080.1517875230.925646,train
6553,1.2.276.0.7230010.3.1.4.8323329.12950.1517875242.675749,train
6554,1.2.276.0.7230010.3.1.4.8323329.4713.1517875184.270961,train
6555,1.2.276.0.7230010.3.1.4.8323329.13476.1517875245.497154,train
6556,1.2.276.0.7230010.3.1.4.8323329.495.1517875163.183419,train
6557,1.2.276.0.7230010.3.1.4.8323329.2482.1517875172.992788,train
6558,1.2.276.0.7230010.3.1.4.8323329.10661.1517875224.956340,train
6559,1.2.276.0.7230010.3.1.4.8323329.11073.1517875230.888220,train
6560,1.2.276.0.7230010.3.1.4.8323329.2171.1517875171.476775,train
6561,1.2.276.0.7230010.3.1.4.8323329.4545.1517875183.389618,train
6562,1.2.276.0.7230010.3.1.4.8323329.3718.1517875179.148887,train
6563,1.2.276.0.7230010.3.1.4.8323329.11128.1517875231.311295,train
6564,1.2.276.0.7230010.3.1.4.8323329.3269.1517875176.995164,train
6565,1.2.276.0.7230010.3.1.4.8323329.10797.1517875225.664914,train
6566,1.2.276.0.7230010.3.1.4.8323329.12022.1517875236.955173,train
6567,1.2.276.0.7230010.3.1.4.8323329.13859.1517875248.351683,train
6568,1.2.276.0.7230010.3.1.4.8323329.469.1517875163.112138,train
6569,1.2.276.0.7230010.3.1.4.8323329.32342.1517875160.127110,train
6570,1.2.276.0.7230010.3.1.4.8323329.11268.1517875232.43599,train
6571,1.2.276.0.7230010.3.1.4.8323329.3851.1517875179.781814,train
6572,1.2.276.0.7230010.3.1.4.8323329.10385.1517875223.470677,train
6573,1.2.276.0.7230010.3.1.4.8323329.13334.1517875244.690937,train
6574,1.2.276.0.7230010.3.1.4.8323329.13120.1517875243.751387,train
6575,1.2.276.0.7230010.3.1.4.8323329.2686.1517875174.57880,train
6576,1.2.276.0.7230010.3.1.4.8323329.10420.1517875223.633200,train
6577,1.2.276.0.7230010.3.1.4.8323329.32335.1517875160.114739,train
6578,1.2.276.0.7230010.3.1.4.8323329.12758.1517875241.654627,train
6579,1.2.276.0.7230010.3.1.4.8323329.4297.1517875182.164262,train
6580,1.2.276.0.7230010.3.1.4.8323329.5726.1517875189.793331,train
6581,1.2.276.0.7230010.3.1.4.8323329.14207.1517875250.244979,train
6582,1.2.276.0.7230010.3.1.4.8323329.1914.1517875170.215358,train
6583,1.2.276.0.7230010.3.1.4.8323329.11985.1517875236.766627,train
6584,1.2.276.0.7230010.3.1.4.8323329.13818.1517875248.101772,train
6585,1.2.276.0.7230010.3.1.4.8323329.5456.1517875188.241959,train
6586,1.2.276.0.7230010.3.1.4.8323329.4147.1517875181.343696,train
6587,1.2.276.0.7230010.3.1.4.8323329.11147.1517875231.406761,train
6588,1.2.276.0.7230010.3.1.4.8323329.5047.1517875186.115851,train
6589,1.2.276.0.7230010.3.1.4.8323329.11691.1517875234.327235,train
6590,1.2.276.0.7230010.3.1.4.8323329.32225.1517875159.101306,train
6591,1.2.276.0.7230010.3.1.4.8323329.5718.1517875189.741011,train
6592,1.2.276.0.7230010.3.1.4.8323329.2349.1517875172.293273,train
6593,1.2.276.0.7230010.3.1.4.8323329.2189.1517875171.559291,train
6594,1.2.276.0.7230010.3.1.4.8323329.10741.1517875225.413374,train
6595,1.2.276.0.7230010.3.1.4.8323329.12027.1517875236.981795,train
6596,1.2.276.0.7230010.3.1.4.8323329.10218.1517875222.667655,train
6597,1.2.276.0.7230010.3.1.4.8323329.14234.1517875250.359866,train
6598,1.2.276.0.7230010.3.1.4.8323329.4067.1517875180.944040,train
6599,1.2.276.0.7230010.3.1.4.8323329.12318.1517875238.551807,train
6600,1.2.276.0.7230010.3.1.4.8323329.5062.1517875186.239191,train
6601,1.2.276.0.7230010.3.1.4.8323329.5679.1517875189.531714,train
6602,1.2.276.0.7230010.3.1.4.8323329.4472.1517875183.44378,train
6603,1.2.276.0.7230010.3.1.4.8323329.32394.1517875160.384909,train
6604,1.2.276.0.7230010.3.1.4.8323329.13398.1517875245.148982,train
6605,1.2.276.0.7230010.3.1.4.8323329.10723.1517875225.300620,train
6606,1.2.276.0.7230010.3.1.4.8323329.3940.1517875180.237661,train
6607,1.2.276.0.7230010.3.1.4.8323329.11962.1517875236.659141,train
6608,1.2.276.0.7230010.3.1.4.8323329.2576.1517875173.560853,train
6609,1.2.276.0.7230010.3.1.4.8323329.10878.1517875226.103951,train
6610,1.2.276.0.7230010.3.1.4.8323329.13937.1517875248.763371,train
6611,1.2.276.0.7230010.3.1.4.8323329.4462.1517875182.974800,train
6612,1.2.276.0.7230010.3.1.4.8323329.10226.1517875222.727019,train
6613,1.2.276.0.7230010.3.1.4.8323329.12880.1517875242.363842,train
6614,1.2.276.0.7230010.3.1.4.8323329.2209.1517875171.648280,train
6615,1.2.276.0.7230010.3.1.4.8323329.2272.1517875171.901818,train
6616,1.2.276.0.7230010.3.1.4.8323329.2444.1517875172.777970,train
6617,1.2.276.0.7230010.3.1.4.8323329.12747.1517875241.618058,train
6618,1.2.276.0.7230010.3.1.4.8323329.32737.1517875162.66205,train
6619,1.2.276.0.7230010.3.1.4.8323329.13312.1517875244.606344,train
6620,1.2.276.0.7230010.3.1.4.8323329.2237.1517875171.754147,train
6621,1.2.276.0.7230010.3.1.4.8323329.4154.1517875181.391306,train
6622,1.2.276.0.7230010.3.1.4.8323329.4896.1517875185.307963,train
6623,1.2.276.0.7230010.3.1.4.8323329.4502.1517875183.172161,train
6624,1.2.276.0.7230010.3.1.4.8323329.13582.1517875246.724132,train
6625,1.2.276.0.7230010.3.1.4.8323329.12375.1517875238.869995,train
6626,1.2.276.0.7230010.3.1.4.8323329.14129.1517875249.758591,train
6627,1.2.276.0.7230010.3.1.4.8323329.3646.1517875178.816912,train
6628,1.2.276.0.7230010.3.1.4.8323329.32765.1517875162.241309,train
6629,1.2.276.0.7230010.3.1.4.8323329.466.1517875163.78483,train
6630,1.2.276.0.7230010.3.1.4.8323329.10198.1517875222.594581,train
6631,1.2.276.0.7230010.3.1.4.8323329.4961.1517875185.712498,train
6632,1.2.276.0.7230010.3.1.4.8323329.14259.1517875250.472694,train
6633,1.2.276.0.7230010.3.1.4.8323329.11351.1517875232.526960,train
6634,1.2.276.0.7230010.3.1.4.8323329.10277.1517875222.949665,train
6635,1.2.276.0.7230010.3.1.4.8323329.12634.1517875240.771357,train
6636,1.2.276.0.7230010.3.1.4.8323329.11583.1517875233.727029,train
6637,1.2.276.0.7230010.3.1.4.8323329.12047.1517875237.87687,train
6638,1.2.276.0.7230010.3.1.4.8323329.10444.1517875223.755891,train
6639,1.2.276.0.7230010.3.1.4.8323329.12986.1517875242.881750,train
6640,1.2.276.0.7230010.3.1.4.8323329.13370.1517875244.881651,train
6641,1.2.276.0.7230010.3.1.4.8323329.31680.1517875156.293538,train
6642,1.2.276.0.7230010.3.1.4.8323329.10020.1517875221.5514,train
6643,1.2.276.0.7230010.3.1.4.8323329.4521.1517875183.281617,train
6644,1.2.276.0.7230010.3.1.4.8323329.323.1517875162.387830,train
6645,1.2.276.0.7230010.3.1.4.8323329.13575.1517875246.674745,train
6646,1.2.276.0.7230010.3.1.4.8323329.32124.1517875158.567263,train
6647,1.2.276.0.7230010.3.1.4.8323329.12821.1517875242.6149,train
6648,1.2.276.0.7230010.3.1.4.8323329.1236.1517875166.906065,train
6649,1.2.276.0.7230010.3.1.4.8323329.12550.1517875239.666285,train
6650,1.2.276.0.7230010.3.1.4.8323329.13281.1517875244.490940,train
6651,1.2.276.0.7230010.3.1.4.8323329.2799.1517875174.801600,train
6652,1.2.276.0.7230010.3.1.4.8323329.10272.1517875222.933444,train
6653,1.2.276.0.7230010.3.1.4.8323329.10552.1517875224.237283,train
6654,1.2.276.0.7230010.3.1.4.8323329.32340.1517875160.122428,train
6655,1.2.276.0.7230010.3.1.4.8323329.2544.1517875173.301339,train
6656,1.2.276.0.7230010.3.1.4.8323329.13196.1517875244.90020,train
6657,1.2.276.0.7230010.3.1.4.8323329.1032.1517875165.2886,train
6658,1.2.276.0.7230010.3.1.4.8323329.5116.1517875186.475243,train
6659,1.2.276.0.7230010.3.1.4.8323329.11211.1517875231.745630,train
6660,1.2.276.0.7230010.3.1.4.8323329.12672.1517875241.65878,train
6661,1.2.276.0.7230010.3.1.4.8323329.1727.1517875169.127192,train
6662,1.2.276.0.7230010.3.1.4.8323329.4423.1517875182.780557,train
6663,1.2.276.0.7230010.3.1.4.8323329.2134.1517875171.302327,train
6664,1.2.276.0.7230010.3.1.4.8323329.10242.1517875222.781045,train
6665,1.2.276.0.7230010.3.1.4.8323329.3239.1517875176.815074,train
6666,1.2.276.0.7230010.3.1.4.8323329.5481.1517875188.411727,train
6667,1.2.276.0.7230010.3.1.4.8323329.4369.1517875182.536093,train
6668,1.2.276.0.7230010.3.1.4.8323329.11519.1517875233.327687,train
6669,1.2.276.0.7230010.3.1.4.8323329.11272.1517875232.76256,train
6670,1.2.276.0.7230010.3.1.4.8323329.12090.1517875237.322816,train
6671,1.2.276.0.7230010.3.1.4.8323329.512.1517875163.263758,train
6672,1.2.276.0.7230010.3.1.4.8323329.4108.1517875181.158353,train
6673,1.2.276.0.7230010.3.1.4.8323329.32290.1517875159.479932,train
6674,1.2.276.0.7230010.3.1.4.8323329.13925.1517875248.651279,train
6675,1.2.276.0.7230010.3.1.4.8323329.2110.1517875171.214979,train
6676,1.2.276.0.7230010.3.1.4.8323329.13920.1517875248.649448,train
6677,1.2.276.0.7230010.3.1.4.8323329.1231.1517875166.883143,train
6678,1.2.276.0.7230010.3.1.4.8323329.12036.1517875237.33418,train
6679,1.2.276.0.7230010.3.1.4.8323329.32368.1517875160.253094,train
6680,1.2.276.0.7230010.3.1.4.8323329.10439.1517875223.736606,train
6681,1.2.276.0.7230010.3.1.4.8323329.2177.1517875171.497541,train
6682,1.2.276.0.7230010.3.1.4.8323329.10656.1517875224.911682,train
6683,1.2.276.0.7230010.3.1.4.8323329.5171.1517875186.787922,train
6684,1.2.276.0.7230010.3.1.4.8323329.11340.1517875232.460632,train
6685,1.2.276.0.7230010.3.1.4.8323329.5411.1517875187.977062,train
6686,1.2.276.0.7230010.3.1.4.8323329.12459.1517875239.215877,train
6687,1.2.276.0.7230010.3.1.4.8323329.1468.1517875167.947063,train
6688,1.2.276.0.7230010.3.1.4.8323329.5520.1517875188.629951,train
6689,1.2.276.0.7230010.3.1.4.8323329.2635.1517875173.819780,train
6690,1.2.276.0.7230010.3.1.4.8323329.12070.1517875237.213459,train
6691,1.2.276.0.7230010.3.1.4.8323329.12624.1517875240.197195,train
6692,1.2.276.0.7230010.3.1.4.8323329.4880.1517875185.237288,train
6693,1.2.276.0.7230010.3.1.4.8323329.13981.1517875248.957145,train
6694,1.2.276.0.7230010.3.1.4.8323329.10844.1517875225.917310,train
6695,1.2.276.0.7230010.3.1.4.8323329.4926.1517875185.518164,train
6696,1.2.276.0.7230010.3.1.4.8323329.12771.1517875241.748036,train
6697,1.2.276.0.7230010.3.1.4.8323329.10628.1517875224.609116,train
6698,1.2.276.0.7230010.3.1.4.8323329.2560.1517875173.410402,train
6699,1.2.276.0.7230010.3.1.4.8323329.441.1517875162.951483,train
6700,1.2.276.0.7230010.3.1.4.8323329.552.1517875163.403094,train
6701,1.2.276.0.7230010.3.1.4.8323329.4981.1517875185.834231,train
6702,1.2.276.0.7230010.3.1.4.8323329.3097.1517875176.95024,train
6703,1.2.276.0.7230010.3.1.4.8323329.3971.1517875180.404576,train
6704,1.2.276.0.7230010.3.1.4.8323329.10712.1517875225.224680,train
6705,1.2.276.0.7230010.3.1.4.8323329.10448.1517875223.769690,train
6706,1.2.276.0.7230010.3.1.4.8323329.11005.1517875229.381658,train
6707,1.2.276.0.7230010.3.1.4.8323329.2739.1517875174.366892,train
6708,1.2.276.0.7230010.3.1.4.8323329.13748.1517875247.714417,train
6709,1.2.276.0.7230010.3.1.4.8323329.12671.1517875241.63757,train
6710,1.2.276.0.7230010.3.1.4.8323329.12626.1517875240.194792,train
6711,1.2.276.0.7230010.3.1.4.8323329.11612.1517875233.907610,train
6712,1.2.276.0.7230010.3.1.4.8323329.2301.1517875172.7308,train
6713,1.2.276.0.7230010.3.1.4.8323329.14225.1517875250.310525,train
6714,1.2.276.0.7230010.3.1.4.8323329.11008.1517875229.467452,train
6715,1.2.276.0.7230010.3.1.4.8323329.1686.1517875168.924189,train
6716,1.2.276.0.7230010.3.1.4.8323329.13513.1517875246.27434,train
6717,1.2.276.0.7230010.3.1.4.8323329.1281.1517875167.103069,train
6718,1.2.276.0.7230010.3.1.4.8323329.2638.1517875173.830303,train
6719,1.2.276.0.7230010.3.1.4.8323329.13899.1517875248.568207,train
6720,1.2.276.0.7230010.3.1.4.8323329.5361.1517875187.765405,train
6721,1.2.276.0.7230010.3.1.4.8323329.10053.1517875221.775463,train
6722,1.2.276.0.7230010.3.1.4.8323329.1769.1517875169.341759,train
6723,1.2.276.0.7230010.3.1.4.8323329.14057.1517875249.388018,train
6724,1.2.276.0.7230010.3.1.4.8323329.32524.1517875160.986235,train
6725,1.2.276.0.7230010.3.1.4.8323329.12608.1517875240.134690,train
6726,1.2.276.0.7230010.3.1.4.8323329.32013.1517875158.9999,train
6727,1.2.276.0.7230010.3.1.4.8323329.1713.1517875169.64948,train
6728,1.2.276.0.7230010.3.1.4.8323329.3793.1517875179.441128,train
6729,1.2.276.0.7230010.3.1.4.8323329.5514.1517875188.597906,train
6730,1.2.276.0.7230010.3.1.4.8323329.3513.1517875178.173087,train
6731,1.2.276.0.7230010.3.1.4.8323329.1394.1517875167.527839,train
6732,1.2.276.0.7230010.3.1.4.8323329.10670.1517875224.983492,train
6733,1.2.276.0.7230010.3.1.4.8323329.11488.1517875233.182549,train
6734,1.2.276.0.7230010.3.1.4.8323329.2629.1517875173.783758,train
6735,1.2.276.0.7230010.3.1.4.8323329.3250.1517875176.883823,train
6736,1.2.276.0.7230010.3.1.4.8323329.5372.1517875187.815677,train
6737,1.2.276.0.7230010.3.1.4.8323329.2479.1517875172.974254,train
6738,1.2.276.0.7230010.3.1.4.8323329.1266.1517875167.42726,train
6739,1.2.276.0.7230010.3.1.4.8323329.32152.1517875158.709020,train
6740,1.2.276.0.7230010.3.1.4.8323329.4822.1517875184.990410,train
6741,1.2.276.0.7230010.3.1.4.8323329.12741.1517875241.596166,train
6742,1.2.276.0.7230010.3.1.4.8323329.1698.1517875168.918,train
6743,1.2.276.0.7230010.3.1.4.8323329.1396.1517875167.537609,train
6744,1.2.276.0.7230010.3.1.4.8323329.11496.1517875233.217194,train
6745,1.2.276.0.7230010.3.1.4.8323329.13206.1517875244.135749,train
6746,1.2.276.0.7230010.3.1.4.8323329.2970.1517875175.494832,train
6747,1.2.276.0.7230010.3.1.4.8323329.10902.1517875226.396182,train
6748,1.2.276.0.7230010.3.1.4.8323329.14516.1517875252.479227,train
6749,1.2.276.0.7230010.3.1.4.8323329.2813.1517875174.849273,train
6750,1.2.276.0.7230010.3.1.4.8323329.1604.1517875168.558783,train
6751,1.2.276.0.7230010.3.1.4.8323329.2558.1517875173.404099,train
6752,1.2.276.0.7230010.3.1.4.8323329.32178.1517875158.893936,train
6753,1.2.276.0.7230010.3.1.4.8323329.32367.1517875160.242064,train
6754,1.2.276.0.7230010.3.1.4.8323329.11436.1517875232.932897,train
6755,1.2.276.0.7230010.3.1.4.8323329.32206.1517875159.15752,train
6756,1.2.276.0.7230010.3.1.4.8323329.1691.1517875168.958968,train
6757,1.2.276.0.7230010.3.1.4.8323329.1986.1517875170.572918,train
6758,1.2.276.0.7230010.3.1.4.8323329.13804.1517875248.34900,train
6759,1.2.276.0.7230010.3.1.4.8323329.3124.1517875176.218631,train
6760,1.2.276.0.7230010.3.1.4.8323329.5375.1517875187.817950,train
6761,1.2.276.0.7230010.3.1.4.8323329.32018.1517875158.38402,train
6762,1.2.276.0.7230010.3.1.4.8323329.1072.1517875166.176122,train
6763,1.2.276.0.7230010.3.1.4.8323329.11640.1517875234.57061,train
6764,1.2.276.0.7230010.3.1.4.8323329.11142.1517875231.381486,train
6765,1.2.276.0.7230010.3.1.4.8323329.32730.1517875162.25023,train
6766,1.2.276.0.7230010.3.1.4.8323329.5748.1517875190.111582,train
6767,1.2.276.0.7230010.3.1.4.8323329.14423.1517875252.51668,train
6768,1.2.276.0.7230010.3.1.4.8323329.11341.1517875232.465352,train
6769,1.2.276.0.7230010.3.1.4.8323329.10331.1517875223.184824,train
6770,1.2.276.0.7230010.3.1.4.8323329.13394.1517875245.110918,train
6771,1.2.276.0.7230010.3.1.4.8323329.11323.1517875232.328900,train
6772,1.2.276.0.7230010.3.1.4.8323329.14230.1517875250.340645,train
6773,1.2.276.0.7230010.3.1.4.8323329.13390.1517875245.103387,train
6774,1.2.276.0.7230010.3.1.4.8323329.13854.1517875248.316103,train
6775,1.2.276.0.7230010.3.1.4.8323329.13168.1517875243.969043,train
6776,1.2.276.0.7230010.3.1.4.8323329.3748.1517875179.264008,train
6777,1.2.276.0.7230010.3.1.4.8323329.11467.1517875233.84535,train
6778,1.2.276.0.7230010.3.1.4.8323329.10084.1517875221.884191,train
6779,1.2.276.0.7230010.3.1.4.8323329.14232.1517875250.352718,train
6780,1.2.276.0.7230010.3.1.4.8323329.1873.1517875170.3342,train
6781,1.2.276.0.7230010.3.1.4.8323329.3240.1517875176.834462,train
6782,1.2.276.0.7230010.3.1.4.8323329.1567.1517875168.435203,train
6783,1.2.276.0.7230010.3.1.4.8323329.13816.1517875248.87788,train
6784,1.2.276.0.7230010.3.1.4.8323329.31644.1517875156.38707,train
6785,1.2.276.0.7230010.3.1.4.8323329.31713.1517875156.424918,train
6786,1.2.276.0.7230010.3.1.4.8323329.12522.1517875239.520272,train
6787,1.2.276.0.7230010.3.1.4.8323329.2738.1517875174.357170,train
6788,1.2.276.0.7230010.3.1.4.8323329.472.1517875163.106052,train
6789,1.2.276.0.7230010.3.1.4.8323329.12520.1517875239.514142,train
6790,1.2.276.0.7230010.3.1.4.8323329.10782.1517875225.614295,train
6791,1.2.276.0.7230010.3.1.4.8323329.2788.1517875174.748053,train
6792,1.2.276.0.7230010.3.1.4.8323329.2976.1517875175.516337,train
6793,1.2.276.0.7230010.3.1.4.8323329.4107.1517875181.145625,train
6794,1.2.276.0.7230010.3.1.4.8323329.4101.1517875181.137001,train
6795,1.2.276.0.7230010.3.1.4.8323329.2472.1517875172.948330,train
